,state,time,id,cov1,cov2
0,1,0.0,0,0,0
1,2,0.9298284287629303,0,0,0
2,1,0.0,1,0,0
3,2,0.9317844472814489,1,0,0
4,1,0.0,2,0,0
5,2,0.9070747251157408,2,0,0
6,1,0.0,3,0,0
7,2,0.9344770688657409,3,0,0
8,1,0.0,4,0,0
9,2,0.9307938608240198,4,0,0
10,1,0.0,5,0,0
11,2,0.9180048466435184,5,0,0
12,1,0.0,6,0,0
13,2,0.9227629970974393,6,0,0
14,1,0.0,7,0,0
15,2,0.9298469472814489,7,0,0
16,1,0.0,8,0,0
17,2,0.9303515769110787,8,0,0
18,1,0.0,9,0,0
19,2,1.1897850361576787,9,0,0
20,1,0.0,10,0,0
21,2,0.9316513454295969,10,0,0
22,1,0.0,11,0,0
23,2,0.8624423466435185,11,0,0
24,1,0.0,12,0,0
25,2,0.9313668667828596,12,0,0
26,1,0.0,13,0,0
27,2,1.0987739212601275,13,0,0
28,1,0.0,14,0,0
29,2,0.9272676267270689,14,0,0
30,1,0.0,15,0,0
31,2,1.349700611255787,15,0,0
32,1,0.0,16,0,0
33,2,0.8303912037037037,16,0,0
34,1,0.0,17,0,0
35,2,0.9292126880221897,17,0,0
36,1,0.0,18,0,0
37,2,0.9318747250592267,18,0,0
38,1,0.0,19,0,0
39,2,0.023294456481933602,19,0,0
40,1,0.0,20,0,0
41,2,0.022753703647189667,20,0,0
42,1,0.0,21,0,0
43,2,0.024709722165708183,21,0,0
44,1,0.0,22,0,0
45,2,0.15555393515692817,22,0,0
46,1,0.0,23,0,0
47,2,0.023719135708279084,23,0,0
48,1,0.0,24,0,0
49,2,0.13908171293470595,24,0,0
50,1,0.0,25,0,0
51,2,0.015688271981698493,25,0,0
52,1,0.0,26,0,0
53,2,0.02277222216570818,26,0,0
54,1,0.0,27,0,0
55,2,0.023276851795337818,27,0,0
56,1,0.0,28,0,0
57,2,0.282710311041938,28,0,0
58,1,0.0,29,0,0
59,2,0.024576620313856334,29,0,0
60,1,0.0,30,0,0
61,2,0.321062533043049,30,0,0
62,1,0.0,31,0,0
63,2,0.024292141667118784,31,0,0
64,1,0.0,32,0,0
65,2,0.331118286980523,32,0,0
66,1,0.0,33,0,0
67,2,0.020192901611328133,33,0,0
68,1,0.0,34,0,0
69,2,0.5376962187025282,34,0,0
70,1,0.0,35,0,0
71,2,0.1825825579607928,35,0,0
72,1,0.0,36,0,0
73,2,0.186291662145544,36,0,0
74,1,0.0,37,0,0
75,2,0.18772144684968164,37,0,0
76,1,0.0,38,0,0
77,2,0.17846681835033282,38,0,0
78,1,0.0,39,0,0
79,2,0.18842074189362698,39,0,0
80,1,0.0,40,0,0
81,2,0.2921350278501157,40,0,0
82,1,0.0,41,0,0
83,2,0.1831862114800347,41,0,0
84,1,0.0,42,0,0
85,2,0.18747382835105617,42,0,0
86,1,0.0,43,0,0
87,2,0.18748610658998852,43,0,0
88,1,0.0,44,0,0
89,2,0.29732623517071766,44,0,0
90,1,0.0,45,0,0
