,state,time,id,cov1,cov2
0,1,0.0,0,0,0
1,1,41.142874,0,0,0
2,2,55.78970572577582,0,0,0
3,1,0.0,1,0,0
4,1,49.260773,1,0,0
5,2,55.90706683688693,1,0,0
6,1,0.0,2,0,0
7,1,38.526932,2,0,0
8,2,54.42448350694445,2,0,0
9,1,0.0,3,0,0
10,1,29.812085,3,0,0
11,2,56.06862413194445,3,0,0
12,1,0.0,4,0,0
13,1,42.410948,4,0,0
14,2,55.84763164944119,4,0,0
15,1,0.0,5,0,0
16,1,41.855521,5,0,0
17,2,55.08029079861111,5,0,0
18,1,0.0,6,0,0
19,1,47.420678,6,0,0
20,2,55.36577982584635,6,0,0
21,1,0.0,7,0,0
22,1,32.146618,7,0,0
23,2,55.79081683688693,7,0,0
24,1,0.0,8,0,0
25,1,31.394199,8,0,0
26,2,55.82109461466472,8,0,0
27,1,0.0,9,0,0
28,1,63.866632,9,0,0
29,2,71.38710216946072,9,0,0
30,1,0.0,10,0,0
31,1,16.804006,10,0,0
32,2,55.89908072577582,10,0,0
33,1,0.0,11,0,0
34,1,29.899366,11,0,0
35,2,51.74654079861111,11,0,0
36,1,0.0,12,0,0
37,1,26.411769,12,0,0
38,2,55.88201200697158,12,0,0
39,1,0.0,13,0,0
40,1,30.353702,13,0,0
41,2,65.92643527560764,13,0,0
42,1,0.0,14,0,0
43,1,54.180822,14,0,0
44,2,55.63605760362413,14,0,0
45,1,0.0,15,0,0
46,1,30.870701,15,0,0
47,2,80.98203667534722,15,0,0
48,1,0.0,16,0,0
49,1,5.760419,16,0,0
50,2,49.82347222222222,16,0,0
51,1,0.0,17,0,0
52,1,12.435822,17,0,0
53,2,55.75276128133138,17,0,0
54,1,0.0,18,0,0
55,1,39.574052,18,0,0
56,2,55.9124835035536,18,0,0
57,1,0.0,19,0,0
58,1,0.521392,19,0,0
59,2,1.397667388916016,19,0,0
60,1,0.0,20,0,0
61,1,0.468703,20,0,0
62,2,1.36522221883138,20,0,0
63,1,0.0,21,0,0
64,1,0.91261,21,0,0
65,2,1.482583329942491,21,0,0
66,1,0.0,22,0,0
67,1,3.8357,22,0,0
68,2,9.33323610941569,22,0,0
69,1,0.0,23,0,0
70,1,0.189062,23,0,0
71,2,1.423148142496745,23,0,0
72,1,0.0,24,0,0
73,1,4.249713,24,0,0
74,2,8.344902776082357,24,0,0
75,1,0.0,25,0,0
76,1,0.110437,25,0,0
77,2,0.9412963189019097,25,0,0
78,1,0.0,26,0,0
79,1,0.508592,26,0,0
80,2,1.366333329942491,26,0,0
81,1,0.0,27,0,0
82,1,1.34969,27,0,0
83,2,1.396611107720269,27,0,0
84,1,0.0,28,0,0
85,1,2.121592,28,0,0
86,2,16.96261866251628,28,0,0
87,1,0.0,29,0,0
88,1,0.711288,29,0,0
89,2,1.47459721883138,29,0,0
90,1,0.0,30,0,0
91,1,1.374149,30,0,0
92,2,19.26375198258294,30,0,0
93,1,0.0,31,0,0
94,1,0.725901,31,0,0
95,2,1.457528500027127,31,0,0
96,1,0.0,32,0,0
97,1,12.026344,32,0,0
98,2,19.86709721883138,32,0,0
99,1,0.0,33,0,0
100,1,0.593709,33,0,0
101,2,1.211574096679688,33,0,0
102,1,0.0,34,0,0
103,1,15.19436,34,0,0
104,2,32.26177312215169,34,0,0
105,1,0.0,35,0,0
106,1,9.945913,35,0,0
107,2,10.95495347764757,35,0,0
108,1,0.0,36,0,0
109,1,9.364138,36,0,0
110,2,11.17749972873264,36,0,0
111,1,0.0,37,0,0
112,1,7.901285,37,0,0
113,2,11.2632868109809,37,0,0
114,1,0.0,38,0,0
115,1,10.182899,38,0,0
116,2,10.70800910101997,38,0,0
117,1,0.0,39,0,0
118,1,3.791842,39,0,0
119,2,11.30524451361762,39,0,0
120,1,0.0,40,0,0
121,1,13.840342,40,0,0
122,2,17.52810167100694,40,0,0
123,1,0.0,41,0,0
124,1,1.217149,41,0,0
125,2,10.99117268880208,41,0,0
126,1,0.0,42,0,0
127,1,8.747593,42,0,0
128,2,11.24842970106337,42,0,0
129,1,0.0,43,0,0
130,1,6.048785,43,0,0
131,2,11.24916639539931,43,0,0
132,1,0.0,44,0,0
133,1,5.667332,44,0,0
134,2,17.83957411024306,44,0,0
135,1,0.0,45,0,0
136,1,3.00042,45,0,0
137,2,11.31606458875868,45,0,0
138,1,0.0,46,0,0
139,1,11.01741,46,0,0
140,2,28.3774072265625,46,0,0
141,1,0.0,47,0,0
142,1,2.907161,47,0,0
143,2,10.84097222222222,47,0,0
144,1,0.0,48,0,0
145,1,16.282789,48,0,0
146,2,29.74919358995226,48,0,0
147,1,0.0,49,0,0
148,1,8.67847,49,0,0
149,2,10.61439792209201,49,0,0
150,1,0.0,50,0,0
151,1,0.064987,50,0,0
152,2,0.08472222222222223,50,0,0
153,1,0.0,51,0,0
154,1,0.003913,51,0,0
155,2,0.3219444444444444,51,0,0
156,1,0.0,52,0,0
157,1,0.359146,52,0,0
158,2,1.133888888888889,52,0,0
159,1,0.0,53,0,0
160,1,2.61033,53,0,0
161,2,4.975462985568576,53,0,0
162,1,0.0,54,0,0
163,1,10.887115,54,0,0
164,2,14.30869909498427,54,0,0
165,1,0.0,55,0,0
166,1,5.285054,55,0,0
167,2,13.32036576165093,55,0,0
168,1,0.0,56,0,0
169,1,5.061195,56,0,0
170,2,5.916759304470486,56,0,0
171,1,0.0,57,0,0
172,1,1.416169,57,0,0
173,2,6.341796315511067,57,0,0
174,1,0.0,58,0,0
175,1,0.226679,58,0,0
176,2,1.009444444444444,58,0,0
177,1,0.0,59,0,0
178,1,3.489962,59,0,0
179,2,21.93808164808485,59,0,0
180,1,0.0,60,0,0
181,1,0.871616,60,0,0
182,2,6.450060204399956,60,0,0
183,1,0.0,61,0,0
184,1,18.79496,61,0,0
185,2,24.23921496815151,61,0,0
186,1,0.0,62,0,0
187,1,0.319902,62,0,0
188,2,1.172638888888889,62,0,0
189,1,0.0,63,0,0
190,1,4.782564,63,0,0
191,2,24.84256020439996,63,0,0
192,1,0.0,64,0,0
193,1,6.666755,64,0,0
194,2,11.9432868109809,64,0,0
195,1,0.0,65,0,0
196,1,6.006564,65,0,0
197,2,12.16583306206597,65,0,0
198,1,0.0,66,0,0
199,1,8.254615,66,0,0
200,2,12.25162014431424,66,0,0
201,1,0.0,67,0,0
202,1,9.668598,67,0,0
203,2,11.6963424343533,67,0,0
204,1,0.0,68,0,0
205,1,0.679942,68,0,0
206,2,0.9883333333333333,68,0,0
207,1,0.0,69,0,0
208,1,3.630458,69,0,0
209,2,12.29357784695095,69,0,0
210,1,0.0,70,0,0
211,1,1.948465,70,0,0
212,2,11.97950602213542,70,0,0
213,1,0.0,71,0,0
214,1,5.289358,71,0,0
215,2,12.2367630343967,71,0,0
216,1,0.0,72,0,0
217,1,0.213679,72,0,0
218,2,12.23749972873264,72,0,0
219,1,0.0,73,0,0
220,1,7.195597,73,0,0
221,2,18.82790744357639,73,0,0
222,1,0.0,74,0,0
223,1,3.700813,74,0,0
224,2,12.30439792209201,74,0,0
225,1,0.0,75,0,0
226,1,5.593996,75,0,0
227,2,29.36574055989583,75,0,0
228,1,0.0,76,0,0
229,1,11.225257,76,0,0
230,2,11.82930555555556,76,0,0
231,1,0.0,77,0,0
232,1,0.525303,77,0,0
233,2,0.6108333333333333,77,0,0
234,1,0.0,78,0,0
235,1,0.806063,78,0,0
236,2,0.8480555555555556,78,0,0
237,1,0.0,79,0,0
238,1,0.860712,79,0,0
239,2,0.8791666666666667,79,0,0
240,1,0.0,80,0,0
241,1,0.055779,80,0,0
242,2,1.836923938327365,80,0,0
243,1,0.0,81,0,0
244,1,3.438312,81,0,0
245,2,9.006972223917645,81,0,0
246,1,0.0,82,0,0
247,1,0.410166,82,0,0
248,2,0.5625,82,0,0
249,1,0.0,83,0,0
250,1,3.86893,83,0,0
251,2,8.018638890584311,83,0,0
252,1,0.0,84,0,0
253,1,0.513349,84,0,0
254,2,0.9783333333333334,84,0,0
255,1,0.0,85,0,0
256,1,0.228488,85,0,0
257,2,0.7530555555555556,85,0,0
258,1,0.0,86,0,0
259,1,15.272676,86,0,0
260,2,17.70681752416823,86,0,0
261,1,0.0,87,0,0
262,1,0.102083,87,0,0
263,2,0.9719444444444445,87,0,0
264,1,0.0,88,0,0
265,1,13.989605,88,0,0
266,2,18.93748809708489,88,0,0
267,1,0.0,89,0,0
268,1,0.160124,89,0,0
269,2,0.47,89,0,0
270,1,0.0,90,0,0
271,1,0.116153,90,0,0
272,2,0.2664351844787597,90,0,0
273,1,0.0,91,0,0
274,1,0.09961,91,0,0
275,2,0.141157406700982,91,0,0
276,1,0.0,92,0,0
277,1,0.465361,92,0,0
278,2,0.8585906049940323,92,0,0
279,1,0.0,93,0,0
280,1,2.666305,93,0,0
281,2,8.028638890584311,93,0,0
282,1,0.0,94,0,0
283,1,0.061601,94,0,0
284,2,0.76875,94,0,0
285,1,0.0,95,0,0
286,1,6.148715,95,0,0
287,2,7.040305557250978,95,0,0
288,1,0.0,96,0,0
289,1,0.309887,96,0,0
290,2,0.9221061526404487,96,0,0
291,1,0.0,97,0,0
292,1,0.22886,97,0,0
293,2,0.4429166666666667,97,0,0
294,1,0.0,98,0,0
295,1,8.656422,98,0,0
296,2,16.72848419083489,98,0,0
297,1,0.0,99,0,0
298,1,0.090185,99,0,0
299,2,0.1491666666666667,99,0,0
300,1,0.0,100,0,0
301,1,0.021941,100,0,0
302,2,0.6272222222222222,100,0,0
303,1,0.0,101,0,0
304,1,0.081099,101,0,0
305,2,0.4783333333333333,101,0,0
306,1,0.0,102,0,0
307,1,0.474343,102,0,0
308,2,0.6744444444444444,102,0,0
309,1,0.0,103,0,0
310,1,3.505233,103,0,0
311,2,4.516018541124132,103,0,0
312,1,0.0,104,0,0
313,1,4.906851,104,0,0
314,2,13.84925465053982,104,0,0
315,1,0.0,105,0,0
316,1,0.089435,105,0,0
317,2,5.870277777777778,105,0,0
318,1,0.0,106,0,0
319,1,2.781637,106,0,0
320,2,12.86092131720649,106,0,0
321,1,0.0,107,0,0
322,1,1.163133,107,0,0
323,2,5.457314860026042,107,0,0
324,1,0.0,108,0,0
325,1,0.042206,108,0,0
326,2,5.882351871066623,108,0,0
327,1,0.0,109,0,0
328,1,15.108228,109,0,0
329,2,21.47863720364041,109,0,0
330,1,0.0,110,0,0
331,1,2.569476,110,0,0
332,2,2.835833333333333,110,0,0
333,1,0.0,111,0,0
334,1,1.532312,111,0,0
335,2,3.073055555555555,111,0,0
336,1,0.0,112,0,0
337,1,1.843519,112,0,0
338,2,3.144166666666667,112,0,0
339,1,0.0,113,0,0
340,1,1.733502,113,0,0
341,2,4.061553556654188,113,0,0
342,1,0.0,114,0,0
343,1,4.563751,114,0,0
344,2,11.23160184224447,114,0,0
345,1,0.0,115,0,0
346,1,2.094214,115,0,0
347,2,2.751111111111111,115,0,0
348,1,0.0,116,0,0
349,1,2.099888,116,0,0
350,2,10.24326850891113,116,0,0
351,1,0.0,117,0,0
352,1,1.743013,117,0,0
353,2,4.125069104300605,117,0,0
354,1,0.0,118,0,0
355,1,0.606024,118,0,0
356,2,3.202962951660156,118,0,0
357,1,0.0,119,0,0
358,1,0.304301,119,0,0
359,2,3.172222222222222,119,0,0
360,1,0.0,120,0,0
361,1,10.743352,120,0,0
362,2,12.48077107747396,120,0,0
363,1,0.0,121,0,0
364,1,7.664263,121,0,0
365,2,13.02049329969618,121,0,0
366,1,0.0,122,0,0
367,1,0.592916,122,0,0
368,2,13.17919704861111,122,0,0
369,1,0.0,123,0,0
370,1,13.53066,123,0,0
371,2,14.31056543138292,123,0,0
372,1,0.0,124,0,0
373,1,0.887509,124,0,0
374,2,4.402222222222222,124,0,0
375,1,0.0,125,0,0
376,1,11.498829,125,0,0
377,2,12.78614149305556,125,0,0
378,1,0.0,126,0,0
379,1,1.925835,126,0,0
380,2,3.413888888888889,126,0,0
381,1,0.0,127,0,0
382,1,9.943083,127,0,0
383,2,14.37408097902934,127,0,0
384,1,0.0,128,0,0
385,1,14.511922,128,0,0
386,2,30.28606458875868,128,0,0
387,1,0.0,129,0,0
388,1,5.58478,129,0,0
389,2,30.50861083984375,129,0,0
390,1,0.0,130,0,0
391,1,21.540466,130,0,0
392,2,30.59439792209201,130,0,0
393,1,0.0,131,0,0
394,1,29.376585,131,0,0
395,2,30.03912021213108,131,0,0
396,1,0.0,132,0,0
397,1,12.846199,132,0,0
398,2,19.33111111111111,132,0,0
399,1,0.0,133,0,0
400,1,13.427919,133,0,0
401,2,30.63635562472873,133,0,0
402,1,0.0,134,0,0
403,1,0.082501,134,0,0
404,2,0.3405555555555556,134,0,0
405,1,0.0,135,0,0
406,1,0.26535,135,0,0
407,2,0.5777777777777777,135,0,0
408,1,0.0,136,0,0
409,1,0.032775,136,0,0
410,2,0.6488888888888888,136,0,0
411,1,0.0,137,0,0
412,1,1.243652,137,0,0
413,2,1.780257271660699,137,0,0
414,1,0.0,138,0,0
