,state,time,id,cov1,cov2
0,1,0.0,0,0,0
1,2,6.330042,0,0,0
2,3,55.78970572577582,0,0,0
3,1,0.0,1,0,0
4,2,12.259964,1,0,0
5,3,55.90706683688693,1,0,0
6,1,0.0,2,0,0
7,2,29.953865,2,0,0
8,3,54.42448350694445,2,0,0
9,1,0.0,3,0,0
10,2,8.17924,3,0,0
11,3,56.06862413194445,3,0,0
12,1,0.0,4,0,0
13,2,7.379362,4,0,0
14,3,55.84763164944119,4,0,0
15,1,0.0,5,0,0
16,2,50.129629,5,0,0
17,3,55.08029079861111,5,0,0
18,1,0.0,6,0,0
19,2,21.353125,6,0,0
20,3,55.36577982584635,6,0,0
21,1,0.0,7,0,0
22,2,1.730383,7,0,0
23,3,55.79081683688693,7,0,0
24,1,0.0,8,0,0
25,2,30.436164,8,0,0
26,3,55.82109461466472,8,0,0
27,1,0.0,9,0,0
28,2,4.362788,9,0,0
29,3,71.38710216946072,9,0,0
30,1,0.0,10,0,0
31,2,24.053272,10,0,0
32,3,55.89908072577582,10,0,0
33,1,0.0,11,0,0
34,2,3.087115,11,0,0
35,3,51.74654079861111,11,0,0
36,1,0.0,12,0,0
37,2,12.69323,12,0,0
38,3,55.88201200697158,12,0,0
39,1,0.0,13,0,0
40,2,27.366795,13,0,0
41,3,65.92643527560764,13,0,0
42,1,0.0,14,0,0
43,2,48.606568,14,0,0
44,3,55.63605760362413,14,0,0
45,1,0.0,15,0,0
46,2,53.287753,15,0,0
47,3,80.98203667534722,15,0,0
48,1,0.0,16,0,0
49,2,40.357413,16,0,0
50,3,49.82347222222222,16,0,0
51,1,0.0,17,0,0
52,2,17.511304,17,0,0
53,3,55.75276128133138,17,0,0
54,1,0.0,18,0,0
55,2,41.467848,18,0,0
56,3,55.9124835035536,18,0,0
57,1,0.0,19,0,0
58,2,0.928145,19,0,0
59,3,1.397667388916016,19,0,0
60,1,0.0,20,0,0
61,2,0.874667,20,0,0
62,3,1.36522221883138,20,0,0
63,1,0.0,21,0,0
64,2,0.854053,21,0,0
65,3,1.482583329942491,21,0,0
66,1,0.0,22,0,0
67,2,5.568932,22,0,0
68,3,9.33323610941569,22,0,0
69,1,0.0,23,0,0
70,2,0.418785,23,0,0
71,3,1.423148142496745,23,0,0
72,1,0.0,24,0,0
73,2,7.636039,24,0,0
74,3,8.344902776082357,24,0,0
75,1,0.0,25,0,0
76,2,0.190538,25,0,0
77,3,0.9412963189019097,25,0,0
78,1,0.0,26,0,0
79,2,1.312615,26,0,0
80,3,1.366333329942491,26,0,0
81,1,0.0,27,0,0
82,2,1.178942,27,0,0
83,3,1.396611107720269,27,0,0
84,1,0.0,28,0,0
85,2,13.964211,28,0,0
86,3,16.96261866251628,28,0,0
87,1,0.0,29,0,0
88,2,0.472207,29,0,0
89,3,1.47459721883138,29,0,0
90,1,0.0,30,0,0
91,2,16.966782,30,0,0
92,3,19.26375198258294,30,0,0
93,1,0.0,31,0,0
94,2,0.118565,31,0,0
95,3,1.457528500027127,31,0,0
96,1,0.0,32,0,0
97,2,9.923388,32,0,0
98,3,19.86709721883138,32,0,0
99,1,0.0,33,0,0
100,2,0.175791,33,0,0
101,3,1.211574096679688,33,0,0
102,1,0.0,34,0,0
103,2,1.678192,34,0,0
104,3,32.26177312215169,34,0,0
105,1,0.0,35,0,0
106,2,5.082094,35,0,0
107,3,10.95495347764757,35,0,0
108,1,0.0,36,0,0
109,2,9.002129,36,0,0
110,3,11.17749972873264,36,0,0
111,1,0.0,37,0,0
112,2,10.924021,37,0,0
113,3,11.2632868109809,37,0,0
114,1,0.0,38,0,0
115,2,0.956937,38,0,0
116,3,10.70800910101997,38,0,0
117,1,0.0,39,0,0
118,2,10.033476,39,0,0
119,3,11.30524451361762,39,0,0
120,1,0.0,40,0,0
121,2,1.02143,40,0,0
122,3,17.52810167100694,40,0,0
123,1,0.0,41,0,0
124,2,6.140171,41,0,0
125,3,10.99117268880208,41,0,0
126,1,0.0,42,0,0
127,2,5.960928,42,0,0
128,3,11.24842970106337,42,0,0
129,1,0.0,43,0,0
130,2,6.969525,43,0,0
131,3,11.24916639539931,43,0,0
132,1,0.0,44,0,0
133,2,6.264285,44,0,0
134,3,17.83957411024306,44,0,0
135,1,0.0,45,0,0
136,2,4.540722,45,0,0
137,3,11.31606458875868,45,0,0
138,1,0.0,46,0,0
139,2,14.750241,46,0,0
140,3,28.3774072265625,46,0,0
141,1,0.0,47,0,0
142,2,0.008775,47,0,0
143,3,10.84097222222222,47,0,0
144,1,0.0,48,0,0
145,2,1.947961,48,0,0
146,3,29.74919358995226,48,0,0
147,1,0.0,49,0,0
148,2,1.333574,49,0,0
149,3,10.61439792209201,49,0,0
150,1,0.0,50,0,0
151,2,0.036884,50,0,0
152,3,0.08472222222222223,50,0,0
153,1,0.0,51,0,0
154,2,0.045185,51,0,0
155,3,0.3219444444444444,51,0,0
156,1,0.0,52,0,0
157,2,1.007016,52,0,0
158,3,1.133888888888889,52,0,0
159,1,0.0,53,0,0
160,2,2.135996,53,0,0
161,3,4.975462985568576,53,0,0
162,1,0.0,54,0,0
163,2,7.511195,54,0,0
164,3,14.30869909498427,54,0,0
165,1,0.0,55,0,0
166,2,2.271648,55,0,0
167,3,13.32036576165093,55,0,0
168,1,0.0,56,0,0
169,2,2.14728,56,0,0
170,3,5.916759304470486,56,0,0
171,1,0.0,57,0,0
172,2,1.885027,57,0,0
173,3,6.341796315511067,57,0,0
174,1,0.0,58,0,0
175,2,0.266968,58,0,0
176,3,1.009444444444444,58,0,0
177,1,0.0,59,0,0
178,2,2.899749,59,0,0
179,3,21.93808164808485,59,0,0
180,1,0.0,60,0,0
181,2,1.709087,60,0,0
182,3,6.450060204399956,60,0,0
183,1,0.0,61,0,0
184,2,1.268077,61,0,0
185,3,24.23921496815151,61,0,0
186,1,0.0,62,0,0
187,2,0.980171,62,0,0
188,3,1.172638888888889,62,0,0
189,1,0.0,63,0,0
190,2,20.044113,63,0,0
191,3,24.84256020439996,63,0,0
192,1,0.0,64,0,0
193,2,4.768474,64,0,0
194,3,11.9432868109809,64,0,0
195,1,0.0,65,0,0
196,2,2.174615,65,0,0
197,3,12.16583306206597,65,0,0
198,1,0.0,66,0,0
199,2,4.255382,66,0,0
200,3,12.25162014431424,66,0,0
201,1,0.0,67,0,0
202,2,4.456788,67,0,0
203,3,11.6963424343533,67,0,0
204,1,0.0,68,0,0
205,2,0.455162,68,0,0
206,3,0.9883333333333333,68,0,0
207,1,0.0,69,0,0
208,2,10.961814,69,0,0
209,3,12.29357784695095,69,0,0
210,1,0.0,70,0,0
211,2,3.96137,70,0,0
212,3,11.97950602213542,70,0,0
213,1,0.0,71,0,0
214,2,2.529152,71,0,0
215,3,12.2367630343967,71,0,0
216,1,0.0,72,0,0
217,2,2.561026,72,0,0
218,3,12.23749972873264,72,0,0
219,1,0.0,73,0,0
220,2,16.027221,73,0,0
221,3,18.82790744357639,73,0,0
222,1,0.0,74,0,0
223,2,7.074271,74,0,0
224,3,12.30439792209201,74,0,0
225,1,0.0,75,0,0
226,2,23.039711,75,0,0
227,3,29.36574055989583,75,0,0
228,1,0.0,76,0,0
229,2,2.191671,76,0,0
230,3,11.82930555555556,76,0,0
231,1,0.0,77,0,0
232,2,0.547847,77,0,0
233,3,0.6108333333333333,77,0,0
234,1,0.0,78,0,0
235,2,0.564086,78,0,0
236,3,0.8480555555555556,78,0,0
237,1,0.0,79,0,0
238,2,0.810617,79,0,0
239,3,0.8791666666666667,79,0,0
240,1,0.0,80,0,0
241,2,1.203718,80,0,0
242,3,1.836923938327365,80,0,0
243,1,0.0,81,0,0
244,2,0.285639,81,0,0
245,3,9.006972223917645,81,0,0
246,1,0.0,82,0,0
247,2,0.135672,82,0,0
248,3,0.5625,82,0,0
249,1,0.0,83,0,0
250,2,0.270269,83,0,0
251,3,8.018638890584311,83,0,0
252,1,0.0,84,0,0
253,2,0.544644,84,0,0
254,3,0.9783333333333334,84,0,0
255,1,0.0,85,0,0
256,2,0.620084,85,0,0
257,3,0.7530555555555556,85,0,0
258,1,0.0,86,0,0
259,2,12.064322,86,0,0
260,3,17.70681752416823,86,0,0
261,1,0.0,87,0,0
262,2,0.50285,87,0,0
263,3,0.9719444444444445,87,0,0
264,1,0.0,88,0,0
265,2,15.179566,88,0,0
266,3,18.93748809708489,88,0,0
267,1,0.0,89,0,0
268,2,0.130748,89,0,0
269,3,0.47,89,0,0
270,1,0.0,90,0,0
271,2,0.021482,90,0,0
272,3,0.2664351844787597,90,0,0
273,1,0.0,91,0,0
274,2,0.117619,91,0,0
275,3,0.141157406700982,91,0,0
276,1,0.0,92,0,0
277,2,0.112258,92,0,0
278,3,0.8585906049940323,92,0,0
279,1,0.0,93,0,0
280,2,2.224787,93,0,0
281,3,8.028638890584311,93,0,0
282,1,0.0,94,0,0
283,2,0.278772,94,0,0
284,3,0.76875,94,0,0
285,1,0.0,95,0,0
286,2,0.403827,95,0,0
287,3,7.040305557250978,95,0,0
288,1,0.0,96,0,0
289,2,0.821426,96,0,0
290,3,0.9221061526404487,96,0,0
291,1,0.0,97,0,0
292,2,0.077934,97,0,0
293,3,0.4429166666666667,97,0,0
294,1,0.0,98,0,0
295,2,1.390135,98,0,0
296,3,16.72848419083489,98,0,0
297,1,0.0,99,0,0
298,2,0.115555,99,0,0
299,3,0.1491666666666667,99,0,0
300,1,0.0,100,0,0
301,2,0.222185,100,0,0
302,3,0.6272222222222222,100,0,0
303,1,0.0,101,0,0
304,2,0.394581,101,0,0
305,3,0.4783333333333333,101,0,0
306,1,0.0,102,0,0
307,2,0.641476,102,0,0
308,3,0.6744444444444444,102,0,0
309,1,0.0,103,0,0
310,2,2.058472,103,0,0
311,3,4.516018541124132,103,0,0
312,1,0.0,104,0,0
313,2,1.001179,104,0,0
314,3,13.84925465053982,104,0,0
315,1,0.0,105,0,0
316,2,5.18252,105,0,0
317,3,5.870277777777778,105,0,0
318,1,0.0,106,0,0
319,2,1.568118,106,0,0
320,3,12.86092131720649,106,0,0
321,1,0.0,107,0,0
322,2,3.185313,107,0,0
323,3,5.457314860026042,107,0,0
324,1,0.0,108,0,0
325,2,2.003696,108,0,0
326,3,5.882351871066623,108,0,0
327,1,0.0,109,0,0
328,2,13.542803,109,0,0
329,3,21.47863720364041,109,0,0
330,1,0.0,110,0,0
331,2,0.407051,110,0,0
332,3,2.835833333333333,110,0,0
333,1,0.0,111,0,0
334,2,3.002474,111,0,0
335,3,3.073055555555555,111,0,0
336,1,0.0,112,0,0
337,2,2.943485,112,0,0
338,3,3.144166666666667,112,0,0
339,1,0.0,113,0,0
340,2,1.227769,113,0,0
341,3,4.061553556654188,113,0,0
342,1,0.0,114,0,0
343,2,8.963688,114,0,0
344,3,11.23160184224447,114,0,0
345,1,0.0,115,0,0
346,2,1.19914,115,0,0
347,3,2.751111111111111,115,0,0
348,1,0.0,116,0,0
349,2,5.51432,116,0,0
350,3,10.24326850891113,116,0,0
351,1,0.0,117,0,0
352,2,3.2841,117,0,0
353,3,4.125069104300605,117,0,0
354,1,0.0,118,0,0
355,2,2.506371,118,0,0
356,3,3.202962951660156,118,0,0
357,1,0.0,119,0,0
358,2,2.429534,119,0,0
359,3,3.172222222222222,119,0,0
360,1,0.0,120,0,0
361,2,5.53161,120,0,0
362,3,12.48077107747396,120,0,0
363,1,0.0,121,0,0
364,2,6.681385,121,0,0
365,3,13.02049329969618,121,0,0
366,1,0.0,122,0,0
367,2,10.227779,122,0,0
368,3,13.17919704861111,122,0,0
369,1,0.0,123,0,0
370,2,7.222141,123,0,0
371,3,14.31056543138292,123,0,0
372,1,0.0,124,0,0
373,2,2.179377,124,0,0
374,3,4.402222222222222,124,0,0
375,1,0.0,125,0,0
