,state,time,id,cov1,cov2
0,1,0.0,0,0,0
1,1,12.831942,0,0,0
2,1,24.986252,0,0,0
3,2,55.78970572577582,0,0,0
4,1,0.0,1,0,0
5,1,4.013274,1,0,0
6,1,37.340296,1,0,0
7,2,55.90706683688693,1,0,0
8,1,0.0,2,0,0
9,1,21.468501,2,0,0
10,1,36.77122,2,0,0
11,2,54.42448350694445,2,0,0
12,1,0.0,3,0,0
13,1,5.395581,3,0,0
14,1,53.000399,3,0,0
15,2,56.06862413194445,3,0,0
16,1,0.0,4,0,0
17,1,1.945273,4,0,0
18,1,42.156961,4,0,0
19,2,55.84763164944119,4,0,0
20,1,0.0,5,0,0
21,1,5.479783,5,0,0
22,1,25.301367,5,0,0
23,2,55.08029079861111,5,0,0
24,1,0.0,6,0,0
25,1,28.863629,6,0,0
26,1,31.775681,6,0,0
27,2,55.36577982584635,6,0,0
28,1,0.0,7,0,0
29,1,0.427014,7,0,0
30,1,21.709733,7,0,0
31,2,55.79081683688693,7,0,0
32,1,0.0,8,0,0
33,1,37.552539,8,0,0
34,1,47.560706,8,0,0
35,2,55.82109461466472,8,0,0
36,1,0.0,9,0,0
37,1,14.662952,9,0,0
38,1,71.165285,9,0,0
39,2,71.38710216946072,9,0,0
40,1,0.0,10,0,0
41,1,12.316607,10,0,0
42,1,35.325829,10,0,0
43,2,55.89908072577582,10,0,0
44,1,0.0,11,0,0
45,1,23.828494,11,0,0
46,1,32.453861,11,0,0
47,2,51.74654079861111,11,0,0
48,1,0.0,12,0,0
49,1,10.58018,12,0,0
50,1,10.989213,12,0,0
51,2,55.88201200697158,12,0,0
52,1,0.0,13,0,0
53,1,10.215052,13,0,0
54,1,60.756988,13,0,0
55,2,65.92643527560764,13,0,0
56,1,0.0,14,0,0
57,1,1.063507,14,0,0
58,1,41.691613,14,0,0
59,2,55.63605760362413,14,0,0
60,1,0.0,15,0,0
61,1,40.0419,15,0,0
62,1,53.590564,15,0,0
63,2,80.98203667534722,15,0,0
64,1,0.0,16,0,0
65,1,12.991903,16,0,0
66,1,37.778063,16,0,0
67,2,49.82347222222222,16,0,0
68,1,0.0,17,0,0
69,1,16.429969,17,0,0
70,1,34.642568,17,0,0
71,2,55.75276128133138,17,0,0
72,1,0.0,18,0,0
73,1,1.810487,18,0,0
74,1,49.116454,18,0,0
75,2,55.9124835035536,18,0,0
76,1,0.0,19,0,0
77,1,1.15004,19,0,0
78,1,1.386623,19,0,0
79,2,1.397667388916016,19,0,0
80,1,0.0,20,0,0
81,1,0.851993,20,0,0
82,1,1.180163,20,0,0
83,2,1.36522221883138,20,0,0
84,1,0.0,21,0,0
85,1,0.146581,21,0,0
86,1,0.417794,21,0,0
87,2,1.482583329942491,21,0,0
88,1,0.0,22,0,0
89,1,0.925129,22,0,0
90,1,2.473172,22,0,0
91,2,9.33323610941569,22,0,0
92,1,0.0,23,0,0
93,1,0.056433,23,0,0
94,1,0.884704,23,0,0
95,2,1.423148142496745,23,0,0
96,1,0.0,24,0,0
97,1,1.529535,24,0,0
98,1,3.921929,24,0,0
99,2,8.344902776082357,24,0,0
100,1,0.0,25,0,0
101,1,0.165669,25,0,0
102,1,0.414983,25,0,0
103,2,0.9412963189019097,25,0,0
104,1,0.0,26,0,0
105,1,1.14658,26,0,0
106,1,1.193412,26,0,0
107,2,1.366333329942491,26,0,0
108,1,0.0,27,0,0
109,1,1.165683,27,0,0
110,1,1.183277,27,0,0
111,2,1.396611107720269,27,0,0
112,1,0.0,28,0,0
113,1,0.875415,28,0,0
114,1,10.735271,28,0,0
115,2,16.96261866251628,28,0,0
116,1,0.0,29,0,0
117,1,0.567312,29,0,0
118,1,0.676675,29,0,0
119,2,1.47459721883138,29,0,0
120,1,0.0,30,0,0
121,1,4.537646,30,0,0
122,1,17.953849,30,0,0
123,2,19.26375198258294,30,0,0
124,1,0.0,31,0,0
125,1,1.015645,31,0,0
126,1,1.135154,31,0,0
